Date,Ticker,Open,High,Low,Close,Volume
2010-10-14,AAPL,9.056767430349014,9.080182851427702,9.018041001307198,9.075380325317383,435296400
2010-10-14,GOOGL,13.524837339507986,13.551430241760745,13.34912168570821,13.444063186645508,265098636
2010-10-14,MSFT,19.211836676205895,19.249819164998623,18.99153418417867,19.166255950927734,51949100
2010-10-15,AAPL,9.229385960540935,9.456338468565914,9.153435317252196,9.448533058166504,922194000
2010-10-15,GOOGL,14.894020882951109,14.952923628259983,14.703393451895698,14.948201179504395,592399008
2010-10-15,MSFT,19.265009402956554,19.40934399451817,19.166252630899848,19.401748657226562,68954800
2010-10-18,AAPL,9.560507540696964,9.576417365268947,9.43502297784872,9.546398162841797,1093010800
2010-10-18,GOOGL,14.925833169385852,15.401531313858966,14.925833169385852,15.352320671081543,283644072
2010-10-18,MSFT,19.439732520512962,19.713211048481945,19.333380403608988,19.61445426940918,48330500
2010-10-19,AAPL,9.108101818811178,9.419409883013376,9.006633925018807,9.290924072265625,1232784000
2010-10-19,GOOGL,15.132117902955502,15.280494285731182,14.983245217910694,15.106767654418945,183332484
2010-10-19,MSFT,19.196637800822415,19.272604206372225,18.95354646221395,19.067495346069336,66150900
2010-10-20,AAPL,9.276215789098567,9.433821399111464,9.212273482130954,9.32214641571045,721624400
2010-10-20,GOOGL,15.114472622240728,15.344120409801285,15.098567270120395,15.110496520996094,140862996
2010-10-20,MSFT,19.189047309650675,19.295399442942205,19.067501600477744,19.22702980041504,56283600
2010-10-21,AAPL,9.37708292137623,9.448530827222616,9.21017126959492,9.291826248168945,551460000
2010-10-21,GOOGL,15.198229103908448,15.309821348320344,15.061285662637538,15.210159301757812,116703180
2010-10-21,MSFT,19.29540098162283,19.4017545723345,19.02951917825255,19.31059455871582,50032400
2010-10-22,AAPL,9.278316370433721,9.307436147333926,9.19516155522729,9.230284690856934,372778000
2010-10-22,GOOGL,15.208419467478096,15.280496014522347,15.16194416442662,15.223581314086914,90153756
2010-10-22,MSFT,19.38656218488447,19.401755762909804,19.19664680638585,19.280208587646484,25837900
2010-10-25,AAPL,9.278915588038505,9.354264978544625,9.259401670285722,9.27140998840332,392462000
2010-10-25,GOOGL,15.29963261308319,15.527043257681695,15.284223562858815,15.322249412536621,126209664
2010-10-25,MSFT,19.173850556981062,19.257413761544598,19.120674499145686,19.135868072509766,50912400
2010-10-26,AAPL,9.212273131604677,9.298430829735157,9.175647752973656,9.247696876525879,392929600
2010-10-26,GOOGL,15.237746802947264,15.439806242890716,15.186299955444504,15.374441146850586,100415484
2010-10-26,MSFT,19.082689510156683,19.728400355055474,19.037108796046706,19.67522430419922,69304200
2010-10-27,AAPL,9.235686077923344,9.303230860595905,9.174144652447966,9.241089820861816,399002800
2010-10-27,GOOGL,15.304107491337112,15.409238342751467,15.218610890538258,15.321504592895508,89586324
2010-10-27,MSFT,19.59166438313005,19.834755751921957,19.46252191234199,19.789175033569336,64805500
2010-10-28,AAPL,9.244692213682836,9.246193654313187,9.033051611428531,9.163338661193848,551051200
2010-10-28,GOOGL,15.410478381286815,15.434089677993457,15.24271684581137,15.373944282531738,87284628
2010-10-28,MSFT,19.910725908516387,20.039868412970762,19.69042484147024,19.963903427124023,80730300
2010-10-29,AAPL,9.133019394825022,9.182552513657502,9.032151107490442,9.035453796386719,430511200
2010-10-29,GOOGL,15.33641554054656,15.38438258988673,15.235012645110627,15.25265884399414,91040868
2010-10-29,MSFT,20.624812939158787,20.662796889975468,20.1158395897318,20.260175704956055,114193200
2010-11-01,AAPL,9.072681090110612,9.174149017586783,9.072080673942876,9.13152027130127,423889200
2010-11-01,GOOGL,15.303112778919559,15.425640730183098,15.190774179569916,15.284969329833984,123360516
2010-11-01,MSFT,20.419694274453548,20.67797922184468,20.282956463133726,20.472871780395508,61912100
2010-11-02,AAPL,9.216173059655745,9.311936588170255,9.216173059655745,9.287019729614258,433930000
2010-11-02,GOOGL,15.376181780182067,15.409237977214199,15.274530730347495,15.299880981445312,79824096
2010-11-02,MSFT,20.556435005440402,20.82991354552407,20.526049305952764,20.8071231842041,54402100
2010-11-03,AAPL,9.347362820988229,9.392693831858658,9.262106146933435,9.390292167663574,508348400
2010-11-03,GOOGL,15.347102841602682,15.454718038375407,15.247687998405953,15.41370964050293,135084780
2010-11-03,MSFT,20.860300712157894,20.883091075080756,20.480470023744772,20.533647537231445,110255300
2010-11-04,AAPL,9.46984637155919,9.611841977627497,9.457237633095033,9.554503440856934,642488000
2010-11-04,GOOGL,15.524557579035342,15.655785021753621,15.4614286841731,15.515360832214355,142689168
2010-11-04,MSFT,20.822315465816395,20.837509039086527,20.518451245108277,20.617206573486328,93599300
2010-11-05,AAPL,9.546094909042107,9.593526165618686,9.508869921943347,9.52027702331543,361253200
2010-11-05,GOOGL,15.488270302620625,15.545682248204933,15.436823455909389,15.535492897033691,70557372
2010-11-05,MSFT,20.63999920977349,20.655192784719315,20.15381640301948,20.396907806396484,110953700
2010-11-08,AAPL,9.522383228061289,9.599534708438167,9.509174071192806,9.565011978149414,281758400
2010-11-08,GOOGL,15.509147927281848,15.645097822011923,15.487029324471203,15.577495574951172,83967948
2010-11-08,MSFT,20.267770286541545,21.931429478594566,20.19180384212581,20.366525650024414,71670800
2010-11-09,AAPL,9.63795690075438,9.645462501494507,9.441325873183505,9.488757133483887,383544000
2010-11-09,GOOGL,15.657772941439585,15.678897991839165,15.421911905270981,15.529030799865723,89398512
2010-11-09,MSFT,20.36651821745047,20.594417467527936,20.29055180075798,20.472871780395508,58538600
2010-11-10,AAPL,9.505569912123287,9.56951302607709,9.412807626209235,9.547298431396484,384227200
2010-11-10,GOOGL,15.460933492013668,15.483799390849354,15.347352239906327,15.480816841125488,99780120
2010-11-10,MSFT,20.518450867318485,20.571626923845955,20.366518035292394,20.465274810791016,52277300
2010-11-11,AAPL,9.456335944225263,9.558405065107621,9.433820744126127,9.50586986541748,361284000
2010-11-11,GOOGL,15.40178093283243,15.405508883030315,15.265334735307642,15.339398384094238,90373536
2010-11-11,MSFT,20.26776885986328,20.29815456612703,19.963904552529208,20.26776885986328,62073100
2010-11-12,AAPL,9.486358611464281,9.501368214668851,9.115010414684685,9.247097969055176,795846800
2010-11-12,GOOGL,15.259866460703089,15.332190207955238,14.942236777839128,14.993932723999023,135584280
2010-11-12,MSFT,20.108235954902813,20.146219892790096,19.82716205923228,19.9563045501709,64962200
2010-11-15,AAPL,9.260009280806084,9.322450974879787,9.19426489615822,9.21738052368164,403606000
2010-11-15,GOOGL,14.988711484374466,15.011577379170507,14.764283418364771,14.799576759338379,139016844
2010-11-15,MSFT,20.001881090056624,20.131023563326085,19.88033540332524,19.903125762939453,51794600
2010-11-16,AAPL,9.177747420914214,9.234184912260325,8.98561834105541,9.053764343261719,657650000
2010-11-16,GOOGL,14.732224578422372,14.859723127026154,14.500837832438272,14.507548332214355,132163704
2010-11-16,MSFT,19.903127940169032,19.903127940169032,19.605038637632333,19.727331161499023,65339200
2010-11-17,AAPL,9.042057534432338,9.125813556753721,8.938788394231999,9.02104377746582,479449600
2010-11-17,GOOGL,14.539360392458756,14.651200788390707,14.449141349132065,14.503321647644043,97602300
2010-11-17,MSFT,19.796124277320057,19.80376774360045,19.52860878887476,19.543895721435547,58299700
2010-11-18,AAPL,9.162136702887159,9.296326852235177,9.146827299714788,9.259101867675781,494491200
2010-11-18,GOOGL,14.638774752224098,14.911667127803984,14.62783905356712,14.826667785644531,103496400
2010-11-18,MSFT,19.650903414484116,19.933705865435766,19.574471659271172,19.750267028808594,59514000
2010-11-19,AAPL,9.245295750221135,9.25820429508767,9.163340959624655,9.208070755004883,384843200
2010-11-19,GOOGL,14.837604503047663,14.859723105877283,14.672079157853776,14.684257507324219,91808100
2010-11-19,MSFT,19.719681940212105,19.74261232843427,19.566817058922023,19.63560676574707,52423200
2010-11-22,AAPL,9.206570458967647,9.407105445861816,9.18225480721753,9.407105445861816,393075200
2010-11-22,GOOGL,14.600748102226001,14.749124488976479,14.483438912356622,14.693948745727539,87376536
2010-11-22,MSFT,19.605041017022515,19.673830752276515,19.444532606657887,19.666187286376953,53350500
2010-11-23,AAPL,9.319746217113693,9.358773267539792,9.202968079598584,9.268111228942871,519447600
2010-11-23,GOOGL,14.589316385190058,14.639023332882411,14.37035520162904,14.489901542663574,86417496
2010-11-23,MSFT,19.543892631006543,19.566823026221797,19.177015054613847,19.1999454498291,69742500
2010-11-24,AAPL,9.366274103436185,9.46834321298085,9.358770106401382,9.45033073425293,413725200
2010-11-24,GOOGL,14.596770158602698,14.827660574209826,14.590308757909966,14.787149429321289,95760144
2010-11-24,MSFT,19.261087672582114,19.459811891398015,19.23051381870792,19.391023635864258,56825900
2010-11-26,AAPL,9.41851251292699,9.537392505814609,9.394496668538826,9.456337928771973,237585600
2010-11-26,GOOGL,14.67506057976482,14.737692225862606,14.589067681062168,14.663628578186035,52391556
2010-11-26,MSFT,19.26872729736445,19.421593632164072,19.238154905109372,19.299301147460938,21356500
2010-11-29,AAPL,9.471345011839533,9.530784591662522,9.347662524268712,9.512473106384277,445785200
2010-11-29,GOOGL,14.642999652991302,14.658657801112254,14.413849114748192,14.467533111572266,114273612
2010-11-29,MSFT,19.25345039198972,19.429245734694863,19.05472465151527,19.345169067382812,56603600
2010-11-30,AAPL,9.412504109890506,9.437121160959542,9.332350594004543,9.3407564163208,501858000
2010-11-30,GOOGL,14.273922880067099,14.273922880067099,13.75174941133939,13.81139850616455,284411304
2010-11-30,MSFT,19.14644166803295,19.467459919779415,19.108225799570583,19.30695152282715,75282100
2010-12-01,AAPL,9.464442293596976,9.538892286281193,9.456337077109799,9.49836540222168,461750800
2010-12-01,GOOGL,13.992581039858937,14.205576176848355,13.977668292587486,14.02613353729248,150013836
2010-12-01,MSFT,19.543893983611692,20.06363798172637,19.536250518010945,19.90312957763672,74123500
2010-12-02,AAPL,9.532289464228464,9.576418852990042,9.453036128183012,9.550902366638184,462837200
2010-12-02,GOOGL,14.13325213668906,14.249318676136776,14.05098624511697,14.21178913116455,101814084
2010-12-02,MSFT,20.05599142222695,20.62159466885241,20.02541902238216,20.552804946899414,91759200
2010-12-03,AAPL,9.516679198366766,9.565911722800765,9.496565656772175,9.529587745666504,342092800
2010-12-03,GOOGL,14.152886479937962,14.327606668128478,14.11684868299177,14.241116523742676,105142752
2010-12-03,MSFT,20.491658438718193,20.682740673396616,20.468729503575506,20.65216827392578,52622000
2010-12-06,AAPL,9.565608022700216,9.676382760843365,9.559003447284395,9.610939025878906,448481600
2010-12-06,GOOGL,14.42925811081798,14.464798656991105,14.33083777251481,14.374330520629883,83668248
2010-12-06,MSFT,20.583373291173636,20.62158914520366,20.453437346493615,20.514583587646484,36264200
2010-12-07,AAPL,9.720517554587396,9.726220306829893,9.550003338639456,9.552704811096191,391454000
2010-12-07,GOOGL,14.69519296214844,14.738189411313064,14.56421461687402,14.592547416687012,121566312
2010-12-07,MSFT,20.698029756376798,20.736245624153423,20.522234432057274,20.537521362304688,57860500
2010-12-08,AAPL,9.595329941005593,9.637058459511438,9.51967991660995,9.636757850646973,321935600
2010-12-08,GOOGL,14.712590186051683,14.72626028376942,14.506802791100649,14.67704963684082,70205724
2010-12-08,MSFT,20.506946088750965,20.820320848019875,20.484015694959897,20.81267738342285,41666800
2010-12-09,AAPL,9.670380776922883,9.68148727200389,9.577017278612182,9.59923267364502,294151200
2010-12-09,GOOGL,14.76006146403669,14.802311567335538,14.6387761625699,14.700909614562988,74681244
2010-12-09,MSFT,20.850896863875878,20.89675619836133,20.644527671928405,20.698030471801758,47148300
2010-12-10,AAPL,9.595931472475197,9.637959803106948,9.56441002409545,9.623250007629395,262511200
2010-12-10,GOOGL,14.741666641900666,14.762793584573798,14.67083465015808,14.71855354309082,68119812
2010-12-10,MSFT,20.78210615874718,20.942614550840954,20.72095989635309,20.89675521850586,37625800
2010-12-13,AAPL,9.737628689295013,9.758342649510741,9.636460553263051,9.656573295593262,439815600
2010-12-13,GOOGL,14.840585360175737,14.98672459933998,14.765279065307402,14.778450965881348,95844060
2010-12-13,MSFT,20.84324980350537,20.98082924107439,20.76681662065128,20.82796287536621,47943900
2010-12-14,AAPL,9.658371976400359,9.682688425702619,9.576416387710596,9.615142822265625,351008000
2010-12-14,GOOGL,14.839839131062616,14.869663676544421,14.725264344870974,14.785658836364746,65666268
2010-12-14,MSFT,20.87382809962161,21.210133324494063,20.835612226317924,21.11077117919922,64070500
2010-12-15,AAPL,9.606435477247006,9.696496273284778,9.58211983187536,9.617243766784668,417312000
2010-12-15,GOOGL,14.768014908592473,14.823935111215608,14.642503457722615,14.671085357666016,86621292
2010-12-15,MSFT,21.041978815840118,21.3935694714653,21.041978815840118,21.286563873291016,69634200
2010-12-16,AAPL,9.639156671659062,9.684787480577059,9.609437285649438,9.643959999084473,322030800
2010-12-16,GOOGL,14.734461874704822,14.757326825546608,14.615660928222244,14.70612907409668,63812124
2010-12-16,MSFT,21.217776506250306,21.393571853637695,21.141343302825582,21.393571853637695,57680200
2010-12-17,AAPL,9.655367686336689,9.660171013654951,9.61333937392528,9.624747276306152,386929200
2010-12-17,GOOGL,14.688482334133118,14.727253583387965,14.605719190066013,14.683511734008789,123360516
2010-12-17,MSFT,21.340064532167442,21.4700005131371,21.210128551197784,21.324777603149414,87456500
2010-12-20,AAPL,9.654467750272229,9.704001668015465,9.553300462905748,9.67278003692627,385610400
2010-12-20,GOOGL,14.77919739806427,14.859474293392289,14.630323759763613,14.789386749267578,78853068
2010-12-20,MSFT,21.362990375151913,21.393562768833934,21.15662125089271,21.255983352661133,52811000
2010-12-21,AAPL,9.696497846866684,9.73822556287177,9.667979284900323,9.732522010803223,256354000
2010-12-21,GOOGL,14.876623015093191,15.029472752225612,14.852763567032076,14.98846435546875,75104820
2010-12-21,MSFT,21.28656197387841,21.508216615724187,21.21777225037825,21.454713821411133,38153000
2010-12-22,AAPL,9.737323350444774,9.778150834782599,9.713006904470738,9.76133918762207,265921600
